n,dits,k,instance_index,seed,matrix_cost,matrix_time,tau,target_reached,time_to_target,final_cost,target_difference,time_ratio,ratio_lower_bound,status,nodes,best_bound,gap
500,6,4,0,0,-62922.257997467335,0.3828277587890625,69.14332939626206,False,,-62781.923701274776,140.33429619255912,,156.72844672964249,timelimit,1152,-65508.280428500555,0.04342582332511724
500,6,4,1,1,-66844.69850226791,0.39331746101379395,69.14332939626206,False,,-66805.39944977504,39.29905249287549,,152.54852872625392,timelimit,458,-67447.90944302852,0.00961764842306995
500,6,4,2,2,-63479.809777818504,0.3567829132080078,69.14332939626206,False,,-54120.68100330539,9359.128774513112,,168.1694884446987,timelimit,66,-65674.74388506425,0.21348702567436034
500,6,4,3,3,-65899.81632499097,0.3945960998535156,69.14332939626206,False,,-62985.36503294636,2914.451292044607,,152.05421447975175,timelimit,326,-67555.90618693133,0.07256515585857783
500,6,4,4,4,-62603.35658610173,0.4018115997314453,69.14332939626206,False,,-55634.46849297713,6968.888093124595,,149.3237130040586,timelimit,525,-64912.14148705444,0.16676124903863515
500,6,4,5,5,-67360.12814028097,0.3910543918609619,69.14332939626206,False,,-67207.4445877782,152.6835525027709,,153.4313416465421,timelimit,1252,-69821.99311950382,0.038902700680584455
500,6,4,6,6,-68222.91617272809,0.4318656921386719,69.14332939626206,False,,0.0,68222.91617272809,,138.93208257148157,timelimit,1,-71477.2627815027,1e+20
500,6,4,7,7,-73245.71517063183,0.4101533889770508,69.14332939626206,False,,-72648.68520670183,597.0299639299919,,146.2867347009954,timelimit,580,-75091.99231712475,0.03363181403152401
500,6,4,8,8,-71440.15527772058,0.3794705867767334,69.14332939626206,False,,-71324.26548084656,115.88979687402025,,158.11502153473046,timelimit,609,-71944.68232951619,0.008698549961954254
500,6,4,9,9,-66215.65765193994,0.40235328674316406,69.14332939626206,False,,-28258.22105436304,37957.4365975769,,149.1226789413555,timelimit,1,-68905.67869748455,1.4384294596933065
500,6,4,10,10,-63446.0390068331,0.40055370330810547,69.14332939626206,False,,-62441.326160945966,1004.7128458871375,,149.79264828778295,timelimit,747,-64318.26701464969,0.03005928707791076
500,6,4,11,11,-65904.43228127611,0.4204568862915039,69.14332939626206,False,,-62527.87934575277,3376.5529355233375,,142.70190822466833,timelimit,1191,-67676.87102969745,0.08234714780828063
500,6,4,12,12,-66071.30030529766,0.3961644172668457,69.14332939626206,False,,-65857.61277546431,213.68752983334707,,151.45226927229461,timelimit,842,-67423.7617341669,0.02378084443344431
500,6,4,13,13,-66516.18798348696,0.3883097171783447,69.14332939626206,False,,-66267.77517995946,248.41280352750618,,154.5158345147539,timelimit,665,-68125.63504533189,0.0280356450385158
500,6,4,14,14,-67597.59155057582,0.3889336585998535,69.14332939626206,False,,-66429.73879327923,1167.8527572965831,,154.26795463266856,timelimit,1028,-68846.41463124553,0.03637942636476576
500,6,4,15,15,-65027.360702607315,0.38878870010375977,69.14332939626206,False,,-63647.61864609235,1379.742056514966,,154.32547289565574,timelimit,877,-66550.9220186078,0.04561528514688298
500,6,4,16,16,-63872.52236861982,0.3976433277130127,69.14332939626206,False,,-61050.17603464404,2822.34633397578,,150.88898975139656,timelimit,801,-65752.69042953507,0.07702705177106436
500,6,4,17,17,-64434.6686475895,0.4476127624511719,69.14332939626206,False,,-64257.28448423756,177.38416335193324,,134.0444353539744,timelimit,1430,-66082.17770624645,0.028399792295876882
500,6,4,18,18,-67786.93029463473,0.33019351959228516,69.14332939626206,False,,-67424.54837320294,362.38192143179185,,181.71162194244917,timelimit,204,-69050.70546281106,0.02411815383888034
500,6,4,19,19,-65896.86004793594,0.39831066131591797,69.14332939626206,False,,-63158.90318581111,2737.9568621248327,,150.63618885262858,timelimit,62,-68211.42770191388,0.0799970308247595
500,6,4,20,20,-72681.65688874498,0.38538312911987305,69.14332939626206,False,,-72659.45313387371,22.203754871268757,,155.6892231816849,timelimit,1616,-73172.02903618207,0.007054497104389639
500,6,4,21,21,-58903.425410077725,0.3763458728790283,69.14332939626206,False,,-53471.10766896996,5432.317741107763,,159.4278144755589,timelimit,41,-62098.095843963696,0.16133924711111888
500,6,4,22,22,-65082.57000199507,0.37521815299987793,69.14332939626206,False,,-10472.943016263313,54609.62698573175,,159.9069755029137,timelimit,269,-67374.67247833802,5.43321293486584
500,6,4,23,23,-70271.84746110739,0.33435869216918945,69.14332939626206,True,35.7508955860003,-70274.11464892463,-2.267187817240483,106.9237810270831,,userinterrupt,347,-70970.68733993355,0.009912246114019982
500,6,4,24,24,-61842.75481014353,0.3844001293182373,69.14332939626206,False,,-55632.64835088677,6210.106459256764,,156.087356438757,timelimit,8,-63155.91974436821,0.13523123614654922
500,6,4,25,25,-70447.64061608867,0.3745288848876953,69.14332939626206,False,,-70286.61892259511,161.02169349355972,,160.20126196138744,timelimit,899,-71015.76066363354,0.010373812890940422
500,6,4,26,26,-66298.42930080644,0.40459418296813965,69.14332939626206,False,,-64721.25604865668,1577.1732521497615,,148.29674406051652,timelimit,1097,-67826.98282104045,0.04798619203193935
500,6,4,27,27,-58057.19868541692,0.3816089630126953,69.14332939626206,False,,-17622.793003854968,40434.405681561955,,157.22901141083506,timelimit,1,-61752.502685190724,2.5041268811182444
500,6,4,28,28,-66387.80556638006,0.40130066871643066,69.14332939626206,False,,0.0,66387.80556638006,,149.51383009630004,timelimit,1,-69768.3448781443,1e+20
500,6,4,29,29,-64528.6854205586,0.38577699661254883,69.14332939626206,False,,-63755.654442234685,773.0309783239136,,155.5302688518268,timelimit,932,-66803.11445164739,0.047799079405856974
500,6,4,30,30,-64907.54189859358,0.3634459972381592,69.14332939626206,False,,-64330.4031023273,577.1387962662848,,165.086423996804,timelimit,214,-67019.39902481146,0.041799747023572725
500,6,4,31,31,-60753.083060295074,0.37897753715515137,69.14332939626206,False,,0.0,60753.083060295074,,158.32072911338892,timelimit,1,-63691.88906544373,1e+20
500,6,4,32,32,-67490.16298100079,0.38091206550598145,69.14332939626206,False,,-67414.51642280951,75.64655819127802,,157.51666968149064,timelimit,896,-68612.1375620539,0.017765012795611282
500,6,4,33,33,-67114.31934897859,0.39728593826293945,69.14332939626206,False,,-65270.465763877284,1843.8535851013075,,151.0247260759822,timelimit,1246,-68862.51985597504,0.05503337304865135
500,6,4,34,34,-62024.49106141336,0.3759627342224121,69.14332939626206,False,,-58276.594302578145,3747.896758835217,,159.59028525552,timelimit,905,-64955.18379600695,0.11460157370530372
500,6,4,35,35,-73858.64623238053,0.3581986427307129,69.14332939626206,False,,-19828.795666473477,54029.85056590705,,167.50482230360345,timelimit,235,-75322.39646133648,4.1329209218188785
500,6,4,36,36,-63807.06457608469,0.3735506534576416,69.14332939626206,False,,-63251.73181921613,555.3327568685563,,160.62078715331077,timelimit,895,-65819.70891431553,0.04059933269887104
500,6,4,37,37,-66597.57209888585,0.38641905784606934,69.14332939626206,False,,-66195.98344893164,401.58864995421027,,155.27184485787214,timelimit,1036,-67840.87142890405,0.02484877868179592
500,6,4,38,38,-59432.42944628981,0.3593907356262207,69.14332939626206,False,,-55207.877898967854,4224.551547321957,,166.94921168586316,timelimit,575,-62012.88791111314,0.12326157554178412
500,6,4,39,39,-75988.58144762831,0.3801705837249756,69.14332939626206,False,,-75425.01466875886,563.5667788694554,,157.82388898191402,timelimit,284,-77270.36451942028,0.024465998437853995
500,6,4,40,40,-67813.78976399156,0.3761146068572998,69.14332939626206,False,,-67744.98699889227,68.80276509928808,,159.52584373508358,timelimit,1582,-68743.69858864752,0.014742221285282917
500,6,4,41,41,-64476.73669550721,0.4130570888519287,69.14332939626206,False,,-64298.06146741778,178.67522808942886,,145.25837134708658,timelimit,493,-65464.52046979019,0.01814141190914071
500,6,4,42,42,-62472.52606070174,0.3863213062286377,69.14332939626206,False,,-61544.168395872715,928.3576648290255,,155.31113358912185,timelimit,1475,-64367.55919567015,0.045875893579884496
500,6,4,43,43,-69211.21671445628,0.3804497718811035,69.14332939626206,False,,-67489.16869476646,1722.048019689828,,157.7080719573961,timelimit,1745,-70136.49480846908,0.03922594281475472
500,6,4,44,44,-70837.7611964937,0.43140339851379395,69.14332939626206,False,,-53682.63213185733,17155.129064636363,,139.0809627525026,timelimit,420,-73028.57140865565,0.36037612130110547
500,6,4,45,45,-67658.37123677506,0.4135417938232422,69.14332939626206,False,,-65073.13325064358,2585.2379861314766,,145.08811659709892,timelimit,821,-69608.85047808905,0.06970183752905662
500,6,4,46,46,-70247.28490427922,0.4047110080718994,69.14332939626206,False,,0.0,70247.28490427922,,148.25393627380808,timelimit,1,-72428.1066974898,1e+20
500,6,4,47,47,-62802.38377570485,0.3881855010986328,69.14332939626206,False,,-62744.16110121777,58.2226744870859,,154.56527827595187,timelimit,1044,-64814.43254587318,0.032995461735370636
500,6,4,48,48,-57644.020568643085,0.406235933303833,69.14332939626206,False,,-57243.14854544205,400.87202320103825,,147.6974218209413,timelimit,1091,-59824.99378260631,0.04510313832821503
500,6,4,49,49,-75570.94997843173,0.3878061771392822,69.14332939626206,False,,-75149.65740545126,421.29257298047014,,154.7164628542024,timelimit,1565,-76333.4611172751,0.01575261619504312
